2020,058,13,00,00,-30.821917808219176,-34.24657534246575,-34.24657534246575,-0.02075
2020,058,13,00,01,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02125
2020,058,13,00,02,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.020875
2020,058,13,00,03,-34.24657534246575,-30.821917808219176,-34.24657534246575,-0.02125
2020,058,13,00,04,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,13,00,05,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021
2020,058,13,00,06,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021625
2020,058,13,00,07,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,13,00,08,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,13,00,09,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,13,00,10,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,13,00,11,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,13,00,13,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02125
2020,058,13,00,14,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,13,00,15,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,13,00,16,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02075
2020,058,13,00,17,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02125
2020,058,13,00,18,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02075
2020,058,13,00,19,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.020875
2020,058,13,00,20,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,13,00,21,-34.24657534246575,-30.821917808219176,-34.24657534246575,-0.02075
2020,058,13,00,22,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,13,00,23,-34.24657534246575,-30.821917808219176,-30.821917808219176,-0.021125
