11:53:11,-34.24657534
11:53:12,-34.24657534
11:53:13,-34.24657534
11:53:15,-34.24657534
11:53:16,-34.24657534
11:53:17,-34.24657534
11:53:18,-34.24657534
11:53:19,-34.24657534
11:53:20,-34.24657534
11:53:21,-34.24657534
11:53:22,-34.24657534
11:53:23,-34.24657534
11:53:24,-34.24657534
11:53:25,-34.24657534
11:53:26,-34.24657534
11:53:28,-34.24657534
11:53:29,-34.24657534
11:53:30,-34.24657534
11:53:31,-34.24657534
11:53:32,-34.24657534
11:53:33,-34.24657534
11:53:34,-34.24657534
11:53:35,-34.24657534
11:53:36,-34.24657534
11:53:37,-34.24657534
11:53:38,-34.24657534
11:53:39,-34.24657534
11:53:41,-34.24657534
11:53:42,-30.82191781
11:53:43,-34.24657534
11:53:44,-34.24657534
11:53:45,-34.24657534
11:53:46,-34.24657534
11:53:47,-30.82191781
11:53:48,-34.24657534
11:53:49,-34.24657534
11:53:50,-34.24657534
11:53:51,-34.24657534
11:53:52,-34.24657534
11:53:54,-34.24657534
11:53:55,-34.24657534
11:53:56,-34.24657534
11:53:57,-34.24657534
11:53:58,-30.82191781
11:53:59,-34.24657534
11:54:0,-34.24657534
11:54:1,-34.24657534
11:54:2,-34.24657534
11:54:3,-34.24657534
11:54:4,-34.24657534
11:54:5,-34.24657534
11:54:7,-34.24657534
11:54:8,-30.82191781
11:54:9,-34.24657534
11:54:10,-34.24657534
11:54:11,-34.24657534
11:54:12,-34.24657534
11:54:13,-30.82191781
11:54:14,-34.24657534
11:54:15,-34.24657534
11:54:16,-30.82191781
11:54:17,-34.24657534
11:54:18,-34.24657534
11:54:19,-34.24657534
11:54:21,-34.24657534
11:54:22,-34.24657534
11:54:23,-34.24657534
11:54:24,-34.24657534
11:54:25,-34.24657534
11:54:26,-30.82191781
11:54:27,-34.24657534
11:54:28,-34.24657534
11:54:29,-34.24657534
11:54:30,-34.24657534
11:54:31,-30.82191781
11:54:32,-34.24657534
11:54:34,-34.24657534
11:54:35,-34.24657534
11:54:36,-34.24657534
11:54:37,-30.82191781
11:54:38,-30.82191781
11:54:39,-34.24657534
11:54:40,-34.24657534
11:54:41,-34.24657534
11:54:42,-34.24657534
11:54:43,-34.24657534
11:54:44,-34.24657534
11:54:45,-34.24657534
11:54:47,-30.82191781
11:54:48,-34.24657534
11:54:49,-34.24657534
11:54:50,-34.24657534
11:54:51,-34.24657534
11:54:52,-30.82191781
11:54:53,-34.24657534
11:54:54,-34.24657534
11:54:55,-34.24657534
11:54:56,-30.82191781
11:54:57,-30.82191781
11:54:58,-34.24657534
11:55:0,-34.24657534
11:55:1,-30.82191781
11:55:2,-34.24657534
11:55:3,-34.24657534
11:55:4,-34.24657534
11:55:5,-34.24657534
11:55:6,-34.24657534
11:55:7,-34.24657534
11:55:8,-34.24657534
11:55:9,-34.24657534
11:55:10,-34.24657534
11:55:11,-34.24657534
11:55:13,-34.24657534
11:55:14,-34.24657534
11:55:15,-34.24657534
11:55:16,-34.24657534
11:55:17,-34.24657534
11:55:18,-34.24657534
11:55:19,-34.24657534
11:55:20,-30.82191781
11:55:21,-34.24657534
11:55:22,-34.24657534
11:55:23,-30.82191781
11:55:24,-30.82191781
11:55:25,-34.24657534
11:55:27,-34.24657534
11:55:28,-30.82191781
11:55:29,-34.24657534
11:55:30,-34.24657534
11:55:31,-34.24657534
11:55:32,-34.24657534
11:55:33,-30.82191781
11:55:34,-30.82191781
11:55:35,-34.24657534
11:55:36,-34.24657534
11:55:37,-34.24657534
11:55:38,-34.24657534
11:55:40,-34.24657534
11:55:41,-30.82191781
11:55:42,-34.24657534
11:55:43,-34.24657534
11:55:44,-34.24657534
11:55:45,-34.24657534
11:55:46,-34.24657534
11:55:47,-30.82191781
11:55:48,-34.24657534
11:55:49,-34.24657534
11:55:50,-34.24657534
11:55:51,-34.24657534
11:55:53,-34.24657534
11:55:54,-34.24657534
11:55:55,-34.24657534
11:55:56,-34.24657534
11:55:57,-34.24657534
11:55:58,-34.24657534
11:55:59,-34.24657534
11:56:0,-34.24657534
11:56:1,-34.24657534
11:56:2,-34.24657534
11:56:3,-34.24657534
11:56:4,-34.24657534
11:56:6,-30.82191781
11:56:7,-34.24657534
11:56:8,-34.24657534
11:56:9,-34.24657534
11:56:10,-34.24657534
11:56:11,-34.24657534
11:56:12,-34.24657534
11:56:13,-34.24657534
11:56:14,-34.24657534
11:56:15,-34.24657534
11:56:16,-34.24657534
11:56:17,-34.24657534
11:56:19,-34.24657534
11:56:20,-34.24657534
11:56:21,-30.82191781
11:56:22,-34.24657534
11:56:23,-30.82191781
11:56:24,-34.24657534
11:56:25,-34.24657534
11:56:26,-34.24657534
11:56:27,-34.24657534
11:56:28,-34.24657534
11:56:29,-34.24657534
11:56:30,-34.24657534
11:56:32,-34.24657534
11:56:33,-34.24657534
11:56:34,-34.24657534
11:56:35,-34.24657534
11:56:36,-34.24657534
11:56:37,-34.24657534
11:56:38,-34.24657534
11:56:39,-34.24657534
11:56:40,-34.24657534
11:56:41,-34.24657534
11:56:42,-34.24657534
11:56:43,-34.24657534
11:56:45,-34.24657534
11:56:46,-34.24657534
11:56:47,-34.24657534
11:56:48,-34.24657534
11:56:49,-34.24657534
11:56:50,-34.24657534
11:56:51,-30.82191781
11:56:52,-34.24657534
11:56:53,-34.24657534
11:56:54,-34.24657534
11:56:55,-34.24657534
11:56:56,-34.24657534
11:56:57,-34.24657534
11:56:59,-34.24657534
11:57:0,-34.24657534
11:57:1,-30.82191781
11:57:2,-34.24657534
11:57:3,-34.24657534
11:57:4,-30.82191781
11:57:5,-34.24657534
11:57:6,-34.24657534
11:57:7,-34.24657534
11:57:8,-34.24657534
11:57:9,-34.24657534
11:57:10,-34.24657534
11:57:12,-30.82191781
11:57:13,-34.24657534
11:57:14,-34.24657534
11:57:15,-34.24657534
11:57:16,-30.82191781
11:57:17,-34.24657534
11:57:18,-34.24657534
11:57:19,-30.82191781
11:57:20,-34.24657534
11:57:21,-34.24657534
11:57:22,-34.24657534
11:57:23,-34.24657534
11:57:25,-34.24657534
11:57:26,-34.24657534
11:57:27,-34.24657534
11:57:28,-34.24657534
11:57:29,-34.24657534
11:57:30,-34.24657534
11:57:31,-34.24657534
11:57:32,-34.24657534
11:57:33,-34.24657534
11:57:34,-34.24657534
11:57:35,-34.24657534
11:57:36,-34.24657534
11:57:38,-34.24657534
11:57:39,-34.24657534
11:57:40,-34.24657534
11:57:41,-34.24657534
11:57:42,-34.24657534
11:57:43,-34.24657534
11:57:44,-34.24657534
11:57:45,-34.24657534
11:57:46,-34.24657534
11:57:47,-34.24657534
11:57:48,-30.82191781
11:57:49,-34.24657534
11:57:51,-34.24657534
11:57:52,-34.24657534
11:57:53,-34.24657534
11:57:54,-30.82191781
11:57:55,-34.24657534
11:57:56,-30.82191781
11:57:57,-30.82191781
11:57:58,-34.24657534
11:57:59,-34.24657534
11:58:0,-34.24657534
11:58:1,-34.24657534
11:58:2,-34.24657534
11:58:3,-34.24657534
11:58:5,-34.24657534
11:58:6,-34.24657534
11:58:7,-34.24657534
11:58:8,-34.24657534
11:58:9,-34.24657534
11:58:10,-34.24657534
11:58:11,-34.24657534
11:58:12,-34.24657534
11:58:13,-34.24657534
11:58:14,-34.24657534
11:58:15,-34.24657534
11:58:16,-34.24657534
11:58:18,-30.82191781
11:58:19,-34.24657534
11:58:20,-34.24657534
11:58:21,-34.24657534
11:58:22,-34.24657534
11:58:23,-34.24657534
11:58:24,-34.24657534
11:58:25,-34.24657534
11:58:26,-34.24657534
11:58:27,-30.82191781
11:58:28,-30.82191781
11:58:29,-34.24657534
11:58:31,-34.24657534
11:58:32,-34.24657534
11:58:33,-34.24657534
11:58:34,-34.24657534
11:58:35,-34.24657534
11:58:36,-30.82191781
11:58:37,-34.24657534
11:58:38,-34.24657534
11:58:39,-34.24657534
11:58:40,-34.24657534
11:58:41,-30.82191781
11:58:42,-34.24657534
11:58:44,-30.82191781
11:58:45,-34.24657534
11:58:46,-34.24657534
11:58:47,-34.24657534
11:58:48,-34.24657534
11:58:49,-34.24657534
11:58:50,-34.24657534
11:58:51,-34.24657534
11:58:52,-30.82191781
11:58:53,-34.24657534
11:58:54,-34.24657534
11:58:55,-34.24657534
11:58:57,-34.24657534
11:58:58,-34.24657534
11:58:59,-30.82191781
11:59:0,-34.24657534
11:59:1,-34.24657534
11:59:2,-34.24657534
11:59:3,-34.24657534
11:59:4,-34.24657534
11:59:5,-34.24657534
11:59:6,-34.24657534
11:59:7,-34.24657534
11:59:8,-34.24657534
11:59:10,-30.82191781
11:59:11,-34.24657534
11:59:12,-34.24657534
11:59:13,-34.24657534
11:59:14,-34.24657534
11:59:15,-34.24657534
11:59:16,-34.24657534
11:59:17,-30.82191781
11:59:18,-30.82191781
11:59:19,-34.24657534
11:59:20,-30.82191781
11:59:21,-30.82191781
11:59:23,-30.82191781
11:59:24,-34.24657534
11:59:25,-34.24657534
11:59:26,-34.24657534
11:59:27,-34.24657534
11:59:28,-30.82191781
11:59:29,-34.24657534
11:59:30,-34.24657534
11:59:31,-34.24657534
11:59:32,-34.24657534
11:59:33,-34.24657534
11:59:34,-34.24657534
11:59:36,-34.24657534
11:59:37,-34.24657534
