2020,058,11,53,11,-37.671232876712324,-37.671232876712324,-34.24657534246575,-0.022
2020,058,11,53,12,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02225
2020,058,11,53,13,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02225
2020,058,11,53,15,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,53,16,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,53,17,-34.24657534246575,-37.671232876712324,-34.24657534246575,-0.022125
2020,058,11,53,18,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,53,19,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,20,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,53,21,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,22,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,23,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,24,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,25,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,26,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.022
2020,058,11,53,28,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.022
2020,058,11,53,29,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,53,30,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,31,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,32,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,33,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,53,34,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,35,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,36,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.022125
2020,058,11,53,37,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,53,38,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,53,39,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,53,41,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,53,42,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02125
2020,058,11,53,43,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,53,44,-34.24657534246575,-37.671232876712324,-34.24657534246575,-0.02175
2020,058,11,53,45,-34.24657534246575,-37.671232876712324,-34.24657534246575,-0.02175
2020,058,11,53,46,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,11,53,47,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02125
2020,058,11,53,48,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,53,49,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,53,50,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,53,51,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,53,52,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,53,54,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,53,55,-30.821917808219176,-34.24657534246575,-34.24657534246575,-0.020625
2020,058,11,53,56,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,53,57,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,53,58,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021125
2020,058,11,53,59,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,00,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,01,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,02,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,03,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,04,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,05,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,54,07,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,54,08,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.0215
2020,058,11,54,09,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,54,10,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,11,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,12,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,11,54,13,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021125
2020,058,11,54,14,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,11,54,15,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,11,54,16,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021625
2020,058,11,54,17,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,18,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,54,19,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,21,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02075
2020,058,11,54,22,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,11,54,23,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,24,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,25,-30.821917808219176,-34.24657534246575,-34.24657534246575,-0.0205
2020,058,11,54,26,-30.821917808219176,-30.821917808219176,-30.821917808219176,-0.020875
2020,058,11,54,27,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021
2020,058,11,54,28,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,54,29,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,11,54,30,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,31,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.0215
2020,058,11,54,32,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,11,54,34,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02075
2020,058,11,54,35,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,54,36,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,54,37,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.0215
2020,058,11,54,38,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.0215
2020,058,11,54,39,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,40,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,54,41,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,54,42,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,43,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,54,44,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021
2020,058,11,54,45,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,47,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021
2020,058,11,54,48,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.022
2020,058,11,54,49,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,54,50,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,54,51,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,54,52,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021
2020,058,11,54,53,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,54,54,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,11,54,55,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,54,56,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.020875
2020,058,11,54,57,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02075
2020,058,11,54,58,-30.821917808219176,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,11,55,00,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,55,01,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021
2020,058,11,55,02,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,11,55,03,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.022
2020,058,11,55,04,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,05,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,55,06,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,55,07,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,08,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021125
2020,058,11,55,09,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,55,10,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,11,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021
2020,058,11,55,13,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02075
2020,058,11,55,14,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,55,15,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,55,16,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,55,17,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,55,18,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,55,19,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,55,20,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02075
2020,058,11,55,21,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.022
2020,058,11,55,22,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,55,23,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021375
2020,058,11,55,24,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021625
2020,058,11,55,25,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,27,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,55,28,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02175
2020,058,11,55,29,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,30,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,55,31,-37.671232876712324,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,55,32,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,55,33,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021
2020,058,11,55,34,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021
2020,058,11,55,35,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,55,36,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,55,37,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,55,38,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,55,40,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,55,41,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.0215
2020,058,11,55,42,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,55,43,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,55,44,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021375
2020,058,11,55,45,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,55,46,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,47,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.02125
2020,058,11,55,48,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,49,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02075
2020,058,11,55,50,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,11,55,51,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,53,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.0215
2020,058,11,55,54,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,55,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,56,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,55,57,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,55,58,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,11,55,59,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,56,00,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,56,01,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.022
2020,058,11,56,02,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,56,03,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,56,04,-34.24657534246575,-37.671232876712324,-34.24657534246575,-0.02175
2020,058,11,56,06,-34.24657534246575,-34.24657534246575,-30.821917808219176,-0.021625
2020,058,11,56,07,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,56,08,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
2020,058,11,56,09,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,56,10,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,11,56,11,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02125
2020,058,11,56,12,-37.671232876712324,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,56,13,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021625
2020,058,11,56,14,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.021875
2020,058,11,56,15,-34.24657534246575,-34.24657534246575,-34.24657534246575,-0.02175
